latitude,longitude,speed
13.747,80.2688,49.01
13.7471,80.269,41.17
13.7472,80.2692,40.89
13.7473,80.2694,48.88
13.747399999999999,80.26960000000001,45.11
13.747499999999999,80.2698,41.88
13.747599999999998,80.27000000000001,44.74
13.7477,80.2702,42.02
13.7478,80.27040000000001,44.86
13.7479,80.2706,44.33
13.748,80.27080000000001,47.87
13.748099999999999,80.271,43.07
13.748199999999999,80.27120000000001,48.65
13.748299999999999,80.2714,43.45
13.7484,80.2716,46.46
13.7485,80.2718,48.55
13.7486,80.272,49.69
13.7487,80.2722,48.17
13.7488,80.2724,49.45
13.748899999999999,80.27260000000001,45.45
13.748999999999999,80.2728,42.44
13.749099999999999,80.27300000000001,42.45
13.7492,80.2732,40.9
13.7493,80.27340000000001,42.85
13.7494,80.2736,48.85
13.7495,80.27380000000001,49.35
13.7496,80.274,44.23
13.749699999999999,80.27420000000001,49.56
13.749799999999999,80.2744,40.66
13.749899999999998,80.2746,48.87
13.75,80.2748,46.2
13.7501,80.275,49.97
13.7502,80.2752,49.22
13.7503,80.2754,42.66
13.750399999999999,80.27560000000001,43.19
13.750499999999999,80.2758,40.41
13.750599999999999,80.27600000000001,41.24
13.7507,80.2762,44.73
13.7508,80.27640000000001,40.33
13.7509,80.2766,43.91
13.751,80.27680000000001,41.03
13.7511,80.277,41.24
13.751199999999999,80.27720000000001,44.61
13.751299999999999,80.2774,41.46
13.751399999999999,80.2776,47.05
13.7515,80.2778,44.51
13.7516,80.278,41.97
13.7517,80.2782,46.11
13.7518,80.2784,48.58
13.7519,80.27860000000001,47.64
13.751999999999999,80.2788,40.98
13.752099999999999,80.27900000000001,47.2
13.7522,80.2792,41.18
13.7523,80.27940000000001,46.28
13.7524,80.2796,46.41
13.7525,80.27980000000001,46.93
13.7526,80.28,46.91
13.752699999999999,80.28020000000001,44.84
13.752799999999999,80.2804,48.12
13.752899999999999,80.2806,44.65
13.753,80.2808,49.29
13.7531,80.281,46.16
13.7532,80.2812,47.12
13.7533,80.2814,40.7
13.7534,80.28160000000001,41.09
13.753499999999999,80.2818,49.78
13.753599999999999,80.28200000000001,41.35
13.753699999999998,80.2822,41.16
13.7538,80.28240000000001,42.43
13.7539,80.2826,41.6
13.754,80.28280000000001,41.02
13.7541,80.283,42.01
13.754199999999999,80.28320000000001,43.82
13.754299999999999,80.2834,43.96
13.754399999999999,80.2836,42.69
13.7545,80.2838,49.88
13.7546,80.284,48.32
13.7547,80.2842,42.15
13.7548,80.2844,43.8
13.7549,80.28460000000001,43.37
13.754999999999999,80.2848,41.19
13.755099999999999,80.28500000000001,48.67
13.755199999999999,80.2852,44.35
13.7553,80.28540000000001,40.33
13.7554,80.2856,42.93
13.7555,80.28580000000001,49.61
13.7556,80.286,41.13
13.7557,80.28620000000001,49.66
13.755799999999999,80.2864,40.2
13.755899999999999,80.2866,46.35
13.755999999999998,80.2868,43.11
13.7561,80.287,49.53
13.7562,80.2872,46.87
13.7563,80.2874,42.41
13.7564,80.28760000000001,47.09
13.756499999999999,80.2878,48.59
13.756599999999999,80.28800000000001,48.35
13.756699999999999,80.2882,42.88
13.7568,80.28840000000001,41.83
13.7569,80.2886,47.86
13.757,80.28880000000001,49.71
13.7571,80.289,47.13
13.7572,80.28920000000001,46.21
13.757299999999999,80.2894,45.08
13.757399999999999,80.28960000000001,45.65
13.757499999999999,80.2898,43.43
13.7576,80.29,43.57
13.7577,80.2902,41.01
13.7578,80.2904,42.69
13.7579,80.2906,45.23
13.758,80.2908,43.84
13.758099999999999,80.29100000000001,44.5
13.758199999999999,80.2912,46.83
13.7583,80.29140000000001,43.0
13.7584,80.2916,45.31
13.7585,80.29180000000001,48.14
13.7586,80.292,45.81
13.7587,80.29220000000001,40.13
13.758799999999999,80.2924,47.63
13.758899999999999,80.29260000000001,44.97
13.758999999999999,80.2928,46.38
13.7591,80.293,43.51
13.7592,80.2932,40.19
13.7593,80.2934,48.13
13.7594,80.2936,45.44
13.7595,80.2938,48.37
13.759599999999999,80.29400000000001,40.81
13.759699999999999,80.2942,42.45
13.759799999999998,80.29440000000001,47.14
13.7599,80.2946,48.44
13.76,80.29480000000001,47.19
13.7601,80.295,42.26
13.7602,80.29520000000001,45.46
13.760299999999999,80.2954,46.53
13.760399999999999,80.29560000000001,40.64
13.760499999999999,80.2958,43.09
13.7606,80.296,40.65
13.7607,80.2962,44.44
13.7608,80.2964,42.58
13.7609,80.2966,49.41
13.761,80.2968,42.72
13.761099999999999,80.29700000000001,47.38
13.761199999999999,80.2972,48.66
13.761299999999999,80.29740000000001,48.14
13.7614,80.2976,48.44
13.7615,80.29780000000001,43.5
13.7616,80.298,44.97
13.7617,80.29820000000001,47.67
13.7618,80.2984,43.21
13.761899999999999,80.29860000000001,41.53
13.761999999999999,80.2988,46.49
13.762099999999998,80.299,46.19
13.7622,80.2992,41.84
13.7623,80.2994,47.0
13.7624,80.2996,41.53
13.7625,80.2998,40.03
13.762599999999999,80.30000000000001,45.3
13.762699999999999,80.3002,44.94
13.762799999999999,80.30040000000001,44.72
13.7629,80.3006,47.3
13.763,80.30080000000001,46.23
13.7631,80.301,45.86
13.7632,80.30120000000001,43.73
13.7633,80.3014,43.36
13.763399999999999,80.30160000000001,42.96
13.763499999999999,80.3018,40.83
13.763599999999999,80.302,45.37
13.7637,80.3022,41.18
13.7638,80.3024,41.89
13.7639,80.3026,44.45
13.764,80.3028,40.9
13.7641,80.30300000000001,46.95
13.764199999999999,80.3032,44.5
13.764299999999999,80.30340000000001,45.6
13.7644,80.3036,48.33
13.7645,80.30380000000001,41.93
13.7646,80.304,49.53
13.7647,80.30420000000001,44.47
13.7648,80.3044,49.7
13.764899999999999,80.30460000000001,46.75
13.764999999999999,80.3048,42.04
13.765099999999999,80.305,48.02
13.7652,80.3052,46.31
13.7653,80.3054,48.03
13.7654,80.3056,45.9
13.7655,80.3058,43.81
13.7656,80.30600000000001,42.82
13.765699999999999,80.3062,41.11
13.765799999999999,80.30640000000001,48.95
13.765899999999998,80.3066,43.27
13.766,80.30680000000001,47.79
13.7661,80.307,40.65
13.7662,80.30720000000001,48.6
13.7663,80.3074,49.52
13.766399999999999,80.30760000000001,43.32
13.766499999999999,80.3078,41.08
13.766599999999999,80.308,42.87
13.7667,80.3082,43.75
13.7668,80.3084,48.76
13.7669,80.3086,47.36
13.767,80.3088,46.25
13.7671,80.30900000000001,49.78
13.767199999999999,80.3092,47.76
13.767299999999999,80.30940000000001,46.54
13.767399999999999,80.3096,45.63
13.7675,80.30980000000001,43.47
13.7676,80.31,41.01
13.7677,80.31020000000001,40.13
13.7678,80.3104,43.69
13.7679,80.31060000000001,46.18
13.767999999999999,80.3108,41.94
13.768099999999999,80.311,45.23
13.7682,80.3112,44.27
13.7683,80.3114,42.04
13.7684,80.3116,43.55
13.7685,80.3118,44.68
13.7686,80.31200000000001,49.65
13.768699999999999,80.3122,48.93
13.768799999999999,80.31240000000001,43.48
13.768899999999999,80.3126,47.85
13.769,80.31280000000001,44.28
13.7691,80.313,47.29
13.7692,80.31320000000001,40.93
13.7693,80.3134,44.61
13.7694,80.31360000000001,46.67
13.769499999999999,80.3138,42.55
13.769599999999999,80.31400000000001,42.82
13.769699999999998,80.3142,48.86
13.7698,80.3144,42.49
13.7699,80.3146,44.77
13.77,80.3148,40.73
13.7701,80.315,43.59
13.770199999999999,80.3152,44.76
13.770299999999999,80.31540000000001,49.06
13.770399999999999,80.3156,43.53
13.7705,80.31580000000001,43.66
13.7706,80.316,47.76
13.7707,80.31620000000001,46.25
13.7708,80.3164,48.35
13.7709,80.31660000000001,49.86
13.770999999999999,80.3168,40.05
13.771099999999999,80.31700000000001,43.24
13.771199999999999,80.3172,44.87
13.7713,80.3174,41.0
13.7714,80.3176,47.87
13.7715,80.3178,41.76
13.7716,80.318,45.94
13.7717,80.3182,47.5
13.771799999999999,80.31840000000001,41.58
13.771899999999999,80.3186,45.08
13.771999999999998,80.31880000000001,47.29
13.7721,80.319,40.04
13.7722,80.31920000000001,46.13
13.7723,80.3194,48.0
13.7724,80.31960000000001,41.0
13.772499999999999,80.3198,46.75
13.772599999999999,80.32000000000001,45.89
13.772699999999999,80.3202,41.17
13.7728,80.3204,48.16
13.7729,80.3206,41.18
13.773,80.3208,40.32
13.7731,80.321,46.86
13.7732,80.3212,48.08
13.773299999999999,80.32140000000001,41.67
13.773399999999999,80.3216,48.34
13.773499999999999,80.32180000000001,41.32
13.7736,80.322,42.49
13.7737,80.32220000000001,47.06
13.7738,80.3224,49.47
13.7739,80.32260000000001,43.67
13.774,80.3228,44.5
13.774099999999999,80.32300000000001,42.59
13.774199999999999,80.3232,48.7
13.7743,80.3234,41.54
13.7744,80.3236,47.77
13.7745,80.3238,40.35
13.7746,80.324,44.37
13.7747,80.3242,48.97
13.774799999999999,80.32440000000001,45.28
13.774899999999999,80.3246,45.4
13.774999999999999,80.32480000000001,47.31
13.7751,80.325,46.76
13.7752,80.32520000000001,48.72
13.7753,80.3254,43.8
13.7754,80.32560000000001,42.86
13.7755,80.3258,44.02
13.775599999999999,80.32600000000001,46.82
13.775699999999999,80.3262,46.02
13.775799999999998,80.3264,46.34
13.7759,80.3266,43.92
13.776,80.3268,45.01
13.7761,80.327,41.66
13.7762,80.3272,48.75
13.776299999999999,80.32740000000001,47.66
13.776399999999999,80.3276,49.76
13.776499999999999,80.32780000000001,43.43
13.7766,80.328,42.48
13.7767,80.32820000000001,43.74
13.7768,80.3284,40.78
13.7769,80.32860000000001,45.58
13.777,80.3288,43.84
13.777099999999999,80.32900000000001,47.49
13.777199999999999,80.3292,41.34
13.777299999999999,80.3294,47.0
13.7774,80.3296,46.5
13.7775,80.3298,45.14
13.7776,80.33,45.84
13.7777,80.3302,45.77
13.7778,80.33040000000001,43.02
13.777899999999999,80.3306,47.71
13.777999999999999,80.33080000000001,41.26
13.778099999999998,80.331,46.76
13.7782,80.33120000000001,48.57
13.7783,80.3314,50.0
13.7784,80.33160000000001,43.02
13.7785,80.3318,47.44
13.778599999999999,80.33200000000001,48.42
13.778699999999999,80.3322,49.58
13.778799999999999,80.3324,43.58
13.7789,80.3326,43.17
13.779,80.3328,48.11
13.7791,80.333,45.25
13.7792,80.3332,45.64
13.7793,80.33340000000001,43.69
13.779399999999999,80.3336,43.94
13.779499999999999,80.33380000000001,49.56
13.779599999999999,80.334,43.1
13.7797,80.33420000000001,44.38
13.7798,80.3344,42.64
13.7799,80.33460000000001,49.28
13.78,80.3348,42.79
13.7801,80.33500000000001,47.91
13.780199999999999,80.3352,43.23
13.780299999999999,80.3354,40.04
13.7804,80.3356,48.37
13.7805,80.3358,49.89
13.7806,80.336,48.77
13.7807,80.3362,43.51
13.7808,80.33640000000001,49.94
13.780899999999999,80.3366,49.2
13.780999999999999,80.33680000000001,44.68
13.781099999999999,80.337,42.82
13.7812,80.33720000000001,46.56
13.7813,80.3374,40.51
13.7814,80.33760000000001,49.24
13.7815,80.3378,48.98
13.7816,80.33800000000001,42.11
13.781699999999999,80.3382,42.64
13.781799999999999,80.33840000000001,48.15
13.781899999999998,80.3386,44.36
13.782,80.3388,48.4
13.7821,80.339,43.04
13.7822,80.3392,49.88
13.7823,80.33940000000001,42.63
13.782399999999999,80.3396,47.84
13.782499999999999,80.33980000000001,44.35
13.782599999999999,80.34,40.28
13.7827,80.34020000000001,49.57
13.7828,80.3404,43.76
13.7829,80.34060000000001,43.46
13.783,80.3408,48.17
13.7831,80.34100000000001,48.74
13.783199999999999,80.3412,44.3
13.783299999999999,80.34140000000001,45.76
13.783399999999999,80.3416,48.46
13.7835,80.3418,47.83
13.7836,80.342,48.26
13.7837,80.3422,41.02
13.7838,80.3424,44.77
13.7839,80.3426,47.04
13.783999999999999,80.34280000000001,45.6
13.784099999999999,80.343,49.73
13.784199999999998,80.34320000000001,45.03
13.7843,80.3434,42.18
13.7844,80.34360000000001,43.47
13.7845,80.3438,44.97
13.7846,80.34400000000001,45.61
13.784699999999999,80.3442,47.94
13.784799999999999,80.34440000000001,42.37
13.784899999999999,80.3446,48.85
13.785,80.3448,42.72
13.7851,80.345,45.78
13.7852,80.3452,44.0
13.7853,80.3454,41.05
13.7854,80.3456,44.66
13.785499999999999,80.34580000000001,48.32
13.785599999999999,80.346,44.63
13.785699999999999,80.34620000000001,49.69
13.7858,80.3464,40.25
13.7859,80.34660000000001,40.04
13.786,80.3468,46.91
13.7861,80.34700000000001,49.08
13.7862,80.3472,42.22
13.786299999999999,80.34740000000001,40.64
13.786399999999999,80.3476,43.49
13.7865,80.3478,45.1
13.7866,80.348,47.86
13.7867,80.3482,43.15
13.7868,80.3484,45.35
13.7869,80.3486,43.17
13.786999999999999,80.34880000000001,42.44
13.787099999999999,80.349,46.07
13.787199999999999,80.34920000000001,45.31
13.7873,80.3494,47.26
13.7874,80.34960000000001,46.59
13.7875,80.3498,46.41
13.7876,80.35000000000001,43.55
13.7877,80.3502,49.79
13.787799999999999,80.35040000000001,44.3
13.787899999999999,80.3506,46.63
13.787999999999998,80.3508,46.44
13.7881,80.351,41.09
13.7882,80.3512,46.94
13.7883,80.3514,44.82
13.7884,80.3516,40.06
13.788499999999999,80.35180000000001,49.78
13.788599999999999,80.352,46.71
13.788699999999999,80.35220000000001,47.49
13.7888,80.3524,48.14
13.7889,80.35260000000001,45.99
13.789,80.3528,41.56
13.7891,80.35300000000001,42.46
13.7892,80.3532,44.7
13.789299999999999,80.35340000000001,48.96
13.789399999999999,80.3536,43.34
13.789499999999999,80.3538,45.8
13.7896,80.354,45.55
13.7897,80.3542,43.76
13.7898,80.3544,42.43
13.7899,80.3546,46.09
13.79,80.35480000000001,48.33
13.790099999999999,80.355,46.27
13.790199999999999,80.35520000000001,46.65
13.790299999999998,80.3554,46.57
13.7904,80.35560000000001,44.11
13.7905,80.3558,42.69
13.7906,80.35600000000001,42.47
13.7907,80.3562,44.18
13.790799999999999,80.35640000000001,46.5
13.790899999999999,80.3566,42.89
13.790999999999999,80.3568,46.18
13.7911,80.357,45.15
13.7912,80.3572,40.54
13.7913,80.3574,40.76
13.7914,80.3576,47.09
13.7915,80.35780000000001,45.92
13.791599999999999,80.358,43.46
13.791699999999999,80.35820000000001,44.71
13.791799999999999,80.3584,47.04
13.7919,80.35860000000001,45.21
13.792,80.3588,41.35
13.7921,80.35900000000001,49.31
13.7922,80.3592,44.88
13.7923,80.35940000000001,46.37
13.792399999999999,80.3596,45.99
13.792499999999999,80.3598,41.84
13.7926,80.36,43.8
13.7927,80.3602,49.89
13.7928,80.3604,43.61
13.7929,80.3606,45.38
13.793,80.36080000000001,44.83
13.793099999999999,80.361,48.05
13.793199999999999,80.36120000000001,42.55
13.793299999999999,80.3614,40.89
13.7934,80.36160000000001,42.86
13.7935,80.3618,42.6
13.7936,80.36200000000001,43.95
13.7937,80.3622,46.74
13.7938,80.36240000000001,43.74
13.793899999999999,80.3626,42.73
13.793999999999999,80.36280000000001,46.79
13.794099999999998,80.363,46.98
13.7942,80.3632,49.1
13.7943,80.3634,48.76
13.7944,80.3636,42.73
13.7945,80.36380000000001,48.7
13.794599999999999,80.364,43.78
13.794699999999999,80.36420000000001,43.67
13.794799999999999,80.3644,43.84
13.7949,80.36460000000001,43.2
13.795,80.3648,42.62
13.7951,80.36500000000001,49.25
13.7952,80.3652,45.74
13.7953,80.36540000000001,45.56
13.795399999999999,80.3656,44.25
13.795499999999999,80.36580000000001,41.15
13.795599999999999,80.366,46.59
13.7957,80.3662,49.56
13.7958,80.3664,40.89
13.7959,80.3666,41.34
13.796,80.3668,42.17
13.7961,80.367,48.83
13.796199999999999,80.36720000000001,47.91
13.796299999999999,80.3674,48.74
13.796399999999998,80.36760000000001,49.11
13.7965,80.3678,42.83
13.7966,80.36800000000001,41.41
13.7967,80.3682,40.08
13.7968,80.36840000000001,43.07
13.796899999999999,80.3686,44.56
13.796999999999999,80.36880000000001,43.92
13.797099999999999,80.369,42.17
13.7972,80.3692,48.17
13.7973,80.3694,40.67
13.7974,80.3696,45.06
13.7975,80.3698,43.14
13.7976,80.37,45.41
13.797699999999999,80.37020000000001,42.42
13.797799999999999,80.3704,41.88
13.797899999999998,80.37060000000001,41.57
13.798,80.3708,43.67
13.7981,80.37100000000001,48.63
13.7982,80.3712,41.5
13.7983,80.37140000000001,43.11
13.798399999999999,80.3716,44.05
13.798499999999999,80.37180000000001,48.07
13.798599999999999,80.372,41.9
13.7987,80.3722,40.4
13.7988,80.3724,42.88
13.7989,80.3726,44.61
13.799,80.3728,49.85
13.7991,80.373,47.74
13.799199999999999,80.37320000000001,43.94
13.799299999999999,80.3734,46.18
13.799399999999999,80.37360000000001,44.72
13.7995,80.3738,46.42
13.7996,80.37400000000001,43.18
13.7997,80.3742,47.39
13.7998,80.37440000000001,41.16
13.7999,80.3746,45.57
13.799999999999999,80.37480000000001,42.79
13.800099999999999,80.375,40.7
13.800199999999998,80.3752,47.6
13.8003,80.3754,48.93
13.8004,80.3756,47.56
13.8005,80.3758,40.8
13.8006,80.376,40.12
13.800699999999999,80.37620000000001,42.7
13.800799999999999,80.3764,43.72
13.800899999999999,80.37660000000001,42.76
13.801,80.3768,41.05
13.8011,80.37700000000001,49.63
13.8012,80.3772,48.71
13.8013,80.37740000000001,49.0
13.8014,80.3776,45.23
13.801499999999999,80.37780000000001,44.86
13.801599999999999,80.378,49.99
13.801699999999999,80.3782,41.23
13.8018,80.3784,43.17
13.8019,80.3786,40.32
13.802,80.3788,41.22
13.8021,80.379,47.65
13.8022,80.37920000000001,46.75
13.802299999999999,80.3794,43.09
13.802399999999999,80.37960000000001,45.36
13.802499999999998,80.3798,45.86
13.8026,80.38000000000001,42.31
13.8027,80.3802,48.39
13.8028,80.38040000000001,48.55
13.8029,80.3806,43.14
13.802999999999999,80.38080000000001,41.34
13.803099999999999,80.381,44.14
13.803199999999999,80.3812,42.26
13.8033,80.3814,40.08
13.8034,80.3816,46.88
13.8035,80.3818,46.33
13.8036,80.382,48.29
13.8037,80.38220000000001,43.46
13.803799999999999,80.3824,45.89
13.803899999999999,80.38260000000001,46.13
13.803999999999998,80.3828,49.19
13.8041,80.38300000000001,46.45
13.8042,80.3832,40.21
13.8043,80.38340000000001,46.88
13.8044,80.3836,46.11
13.804499999999999,80.38380000000001,43.87
13.804599999999999,80.384,42.48
13.804699999999999,80.3842,49.43
13.8048,80.3844,45.76
13.8049,80.3846,48.93
13.805,80.3848,47.19
13.8051,80.385,46.46
13.8052,80.38520000000001,41.29
13.805299999999999,80.3854,46.14
13.805399999999999,80.38560000000001,44.36
13.805499999999999,80.3858,40.33
13.8056,80.38600000000001,42.27
13.8057,80.3862,41.16
13.8058,80.38640000000001,47.3
13.8059,80.3866,47.77
13.806,80.38680000000001,46.16
13.806099999999999,80.387,49.54
13.806199999999999,80.3872,45.47
13.806299999999998,80.3874,42.41
13.8064,80.3876,45.36
13.8065,80.3878,47.31
13.8066,80.388,47.64
13.8067,80.38820000000001,42.75
13.806799999999999,80.3884,46.26
13.806899999999999,80.38860000000001,42.18
13.806999999999999,80.3888,40.78
13.8071,80.38900000000001,42.24
13.8072,80.3892,49.38
13.8073,80.38940000000001,47.65
13.8074,80.3896,42.01
13.8075,80.38980000000001,47.95
13.807599999999999,80.39,47.13
13.807699999999999,80.39020000000001,41.46
13.807799999999999,80.3904,43.89
13.8079,80.3906,46.75
13.808,80.3908,42.91
13.8081,80.391,42.79
13.8082,80.3912,49.9
13.8083,80.3914,41.62
13.808399999999999,80.39160000000001,49.71
13.808499999999999,80.3918,45.6
13.8086,80.39200000000001,47.44
13.8087,80.3922,46.7
13.8088,80.39240000000001,49.62
13.8089,80.3926,45.39
13.809,80.39280000000001,45.29
13.809099999999999,80.393,43.65
13.809199999999999,80.39320000000001,40.89
13.809299999999999,80.3934,42.21
13.8094,80.3936,43.56
13.8095,80.3938,46.63
13.8096,80.394,43.38
13.8097,80.3942,41.45
13.8098,80.3944,48.95
13.809899999999999,80.39460000000001,43.49
13.809999999999999,80.3948,45.89
13.810099999999998,80.39500000000001,40.57
13.8102,80.3952,49.91
13.8103,80.39540000000001,47.53
13.8104,80.3956,45.65
13.8105,80.39580000000001,40.88
13.810599999999999,80.396,48.08
13.810699999999999,80.39620000000001,49.3
13.810799999999999,80.3964,48.26
13.8109,80.3966,49.55
13.811,80.3968,41.67
13.8111,80.397,43.32
13.8112,80.3972,46.69
13.8113,80.3974,40.65
13.811399999999999,80.39760000000001,47.41
13.811499999999999,80.3978,40.86
13.811599999999999,80.39800000000001,48.62
13.8117,80.3982,46.77
13.8118,80.39840000000001,41.33
13.8119,80.3986,49.96
13.812,80.39880000000001,43.4
13.8121,80.399,49.12
13.812199999999999,80.39920000000001,49.96
13.812299999999999,80.3994,43.15
13.812399999999998,80.3996,41.8
13.8125,80.3998,47.69
13.8126,80.4,49.38
13.8127,80.4002,48.72
13.8128,80.4004,48.44
13.812899999999999,80.40060000000001,44.31
13.812999999999999,80.4008,47.41
13.813099999999999,80.40100000000001,44.24
13.8132,80.4012,48.11
